Datetime,Location_ID,Location_Name,Latitude,Longitude,Hour,Day_of_Week,Month,Weather_Condition,Is_Holiday,Is_Major_Event,Traffic_Volume
2024-01-07 13:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,13,6,1,Rainy,1,1,683
2024-01-07 13:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,13,6,1,Rainy,1,1,566
2024-01-07 13:00:00,University_Circle,University Circle,18.5528,73.8251,13,6,1,Rainy,1,1,493
2024-01-07 13:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,13,6,1,Rainy,1,1,859
2024-01-07 14:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,14,6,1,Rainy,1,1,522
2024-01-07 14:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,14,6,1,Rainy,1,1,553
2024-01-07 14:00:00,University_Circle,University Circle,18.5528,73.8251,14,6,1,Rainy,1,1,511
2024-01-07 14:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,14,6,1,Rainy,1,1,822
2024-01-07 15:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,15,6,1,Clear,1,1,626
2024-01-07 15:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,15,6,1,Clear,1,1,640
2024-01-07 15:00:00,University_Circle,University Circle,18.5528,73.8251,15,6,1,Clear,1,1,491
2024-01-07 15:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,15,6,1,Clear,1,1,1005
2024-01-07 16:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,16,6,1,Rainy,1,1,444
2024-01-07 16:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,16,6,1,Rainy,1,1,520
2024-01-07 16:00:00,University_Circle,University Circle,18.5528,73.8251,16,6,1,Rainy,1,1,371
2024-01-07 16:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,16,6,1,Rainy,1,1,731
2024-01-07 17:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,17,6,1,Clear,1,1,1184
2024-01-07 17:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,17,6,1,Clear,1,1,861
2024-01-07 17:00:00,University_Circle,University Circle,18.5528,73.8251,17,6,1,Clear,1,1,763
2024-01-07 17:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,17,6,1,Clear,1,1,1569
2024-01-07 18:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,18,6,1,Rainy,1,1,825
2024-01-07 18:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,18,6,1,Rainy,1,1,742
2024-01-07 18:00:00,University_Circle,University Circle,18.5528,73.8251,18,6,1,Rainy,1,1,502
2024-01-07 18:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,18,6,1,Rainy,1,1,1072
2024-01-07 19:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,19,6,1,Clear,1,1,1081
2024-01-07 19:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,19,6,1,Clear,1,1,1049
2024-01-07 19:00:00,University_Circle,University Circle,18.5528,73.8251,19,6,1,Clear,1,1,798
2024-01-07 19:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,19,6,1,Clear,1,1,1413
2024-01-07 20:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,20,6,1,Clear,1,1,1115
2024-01-07 20:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,20,6,1,Clear,1,1,1024
2024-01-07 20:00:00,University_Circle,University Circle,18.5528,73.8251,20,6,1,Clear,1,1,816
2024-01-07 20:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,20,6,1,Clear,1,1,1653
2024-01-07 21:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,21,6,1,Cloudy,1,1,667
2024-01-07 21:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,21,6,1,Cloudy,1,1,575
2024-01-07 21:00:00,University_Circle,University Circle,18.5528,73.8251,21,6,1,Cloudy,1,1,448
2024-01-07 21:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,21,6,1,Cloudy,1,1,939
2024-01-07 22:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,22,6,1,Clear,1,1,794
2024-01-07 22:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,22,6,1,Clear,1,1,697
2024-01-07 22:00:00,University_Circle,University Circle,18.5528,73.8251,22,6,1,Clear,1,1,461
2024-01-07 22:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,22,6,1,Clear,1,1,741
2024-01-07 23:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,23,6,1,Clear,1,1,710
2024-01-07 23:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,23,6,1,Clear,1,1,580
2024-01-07 23:00:00,University_Circle,University Circle,18.5528,73.8251,23,6,1,Clear,1,1,541
2024-01-07 23:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,23,6,1,Clear,1,1,944
2024-01-08 00:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,0,0,1,Clear,0,0,137
2024-01-08 00:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,0,0,1,Clear,0,0,131
2024-01-08 00:00:00,University_Circle,University Circle,18.5528,73.8251,0,0,1,Clear,0,0,95
2024-01-08 00:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,0,0,1,Clear,0,0,183
2024-01-08 01:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,1,0,1,Clear,0,0,135
2024-01-08 01:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,1,0,1,Clear,0,0,132
2024-01-08 01:00:00,University_Circle,University Circle,18.5528,73.8251,1,0,1,Clear,0,0,94
2024-01-08 01:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,1,0,1,Clear,0,0,156
2024-01-08 02:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,2,0,1,Cloudy,0,0,132
2024-01-08 02:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,2,0,1,Cloudy,0,0,95
2024-01-08 02:00:00,University_Circle,University Circle,18.5528,73.8251,2,0,1,Cloudy,0,0,73
2024-01-08 02:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,2,0,1,Cloudy,0,0,117
2024-01-08 03:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,3,0,1,Clear,0,0,111
2024-01-08 03:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,3,0,1,Clear,0,0,114
2024-01-08 03:00:00,University_Circle,University Circle,18.5528,73.8251,3,0,1,Clear,0,0,109
2024-01-08 03:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,3,0,1,Clear,0,0,162
2024-01-08 04:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,4,0,1,Clear,0,0,106
2024-01-08 04:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,4,0,1,Clear,0,0,120
2024-01-08 04:00:00,University_Circle,University Circle,18.5528,73.8251,4,0,1,Clear,0,0,75
2024-01-08 04:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,4,0,1,Clear,0,0,183
2024-01-08 05:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,5,0,1,Clear,0,0,144
2024-01-08 05:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,5,0,1,Clear,0,0,123
2024-01-08 05:00:00,University_Circle,University Circle,18.5528,73.8251,5,0,1,Clear,0,0,85
2024-01-08 05:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,5,0,1,Clear,0,0,147
2024-01-08 06:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,6,0,1,Clear,0,0,357
2024-01-08 06:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,6,0,1,Clear,0,0,272
2024-01-08 06:00:00,University_Circle,University Circle,18.5528,73.8251,6,0,1,Clear,0,0,237
2024-01-08 06:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,6,0,1,Clear,0,0,460
2024-01-08 07:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,7,0,1,Cloudy,0,0,281
2024-01-08 07:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,7,0,1,Cloudy,0,0,292
2024-01-08 07:00:00,University_Circle,University Circle,18.5528,73.8251,7,0,1,Cloudy,0,0,264
2024-01-08 07:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,7,0,1,Cloudy,0,0,486
2024-01-08 08:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,8,0,1,Clear,0,0,759
2024-01-08 08:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,8,0,1,Clear,0,0,653
2024-01-08 08:00:00,University_Circle,University Circle,18.5528,73.8251,8,0,1,Clear,0,0,505
2024-01-08 08:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,8,0,1,Clear,0,0,943
2024-01-08 09:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,9,0,1,Foggy,0,0,606
2024-01-08 09:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,9,0,1,Foggy,0,0,592
2024-01-08 09:00:00,University_Circle,University Circle,18.5528,73.8251,9,0,1,Foggy,0,0,445
2024-01-08 09:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,9,0,1,Foggy,0,0,855
2024-01-08 10:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,10,0,1,Clear,0,0,773
2024-01-08 10:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,10,0,1,Clear,0,0,673
2024-01-08 10:00:00,University_Circle,University Circle,18.5528,73.8251,10,0,1,Clear,0,0,495
2024-01-08 10:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,10,0,1,Clear,0,0,1011
2024-01-08 11:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,11,0,1,Foggy,0,0,455
2024-01-08 11:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,11,0,1,Foggy,0,0,392
2024-01-08 11:00:00,University_Circle,University Circle,18.5528,73.8251,11,0,1,Foggy,0,0,295
2024-01-08 11:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,11,0,1,Foggy,0,0,548
2024-01-08 12:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,12,0,1,Clear,0,0,628
2024-01-08 12:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,12,0,1,Clear,0,0,605
2024-01-08 12:00:00,University_Circle,University Circle,18.5528,73.8251,12,0,1,Clear,0,0,439
2024-01-08 12:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,12,0,1,Clear,0,0,822
2024-01-08 13:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,13,0,1,Foggy,0,0,505
2024-01-08 13:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,13,0,1,Foggy,0,0,519
2024-01-08 13:00:00,University_Circle,University Circle,18.5528,73.8251,13,0,1,Foggy,0,0,397
2024-01-08 13:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,13,0,1,Foggy,0,0,644
2024-01-08 14:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,14,0,1,Clear,0,0,597
2024-01-08 14:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,14,0,1,Clear,0,0,566
2024-01-08 14:00:00,University_Circle,University Circle,18.5528,73.8251,14,0,1,Clear,0,0,456
2024-01-08 14:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,14,0,1,Clear,0,0,797
2024-01-08 15:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,15,0,1,Clear,0,0,430
2024-01-08 15:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,15,0,1,Clear,0,0,424
2024-01-08 15:00:00,University_Circle,University Circle,18.5528,73.8251,15,0,1,Clear,0,0,343
2024-01-08 15:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,15,0,1,Clear,0,0,697
2024-01-08 16:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,16,0,1,Cloudy,0,0,475
2024-01-08 16:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,16,0,1,Cloudy,0,0,491
2024-01-08 16:00:00,University_Circle,University Circle,18.5528,73.8251,16,0,1,Cloudy,0,0,305
2024-01-08 16:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,16,0,1,Cloudy,0,0,598
2024-01-08 17:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,17,0,1,Clear,0,0,750
2024-01-08 17:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,17,0,1,Clear,0,0,667
2024-01-08 17:00:00,University_Circle,University Circle,18.5528,73.8251,17,0,1,Clear,0,0,644
2024-01-08 17:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,17,0,1,Clear,0,0,1069
2024-01-08 18:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,18,0,1,Clear,0,0,863
2024-01-08 18:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,18,0,1,Clear,0,0,629
2024-01-08 18:00:00,University_Circle,University Circle,18.5528,73.8251,18,0,1,Clear,0,0,541
2024-01-08 18:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,18,0,1,Clear,0,0,1140
2024-01-08 19:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,19,0,1,Cloudy,0,0,692
2024-01-08 19:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,19,0,1,Cloudy,0,0,708
2024-01-08 19:00:00,University_Circle,University Circle,18.5528,73.8251,19,0,1,Cloudy,0,0,518
2024-01-08 19:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,19,0,1,Cloudy,0,0,881
2024-01-08 20:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,20,0,1,Cloudy,0,0,771
2024-01-08 20:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,20,0,1,Cloudy,0,0,695
2024-01-08 20:00:00,University_Circle,University Circle,18.5528,73.8251,20,0,1,Cloudy,0,0,561
2024-01-08 20:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,20,0,1,Cloudy,0,0,911
2024-01-08 21:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,21,0,1,Cloudy,0,0,467
2024-01-08 21:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,21,0,1,Cloudy,0,0,440
2024-01-08 21:00:00,University_Circle,University Circle,18.5528,73.8251,21,0,1,Cloudy,0,0,308
2024-01-08 21:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,21,0,1,Cloudy,0,0,568
2024-01-08 22:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,22,0,1,Clear,0,0,471
2024-01-08 22:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,22,0,1,Clear,0,0,436
2024-01-08 22:00:00,University_Circle,University Circle,18.5528,73.8251,22,0,1,Clear,0,0,304
2024-01-08 22:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,22,0,1,Clear,0,0,606
2024-01-08 23:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,23,0,1,Clear,0,0,525
2024-01-08 23:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,23,0,1,Clear,0,0,447
2024-01-08 23:00:00,University_Circle,University Circle,18.5528,73.8251,23,0,1,Clear,0,0,316
2024-01-08 23:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,23,0,1,Clear,0,0,720
2024-01-09 00:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,0,1,1,Rainy,0,0,104
2024-01-09 00:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,0,1,1,Rainy,0,0,66
2024-01-09 00:00:00,University_Circle,University Circle,18.5528,73.8251,0,1,1,Rainy,0,0,59
2024-01-09 00:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,0,1,1,Rainy,0,0,130
2024-01-09 01:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,1,1,1,Foggy,0,0,84
2024-01-09 01:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,1,1,1,Foggy,0,0,111
2024-01-09 01:00:00,University_Circle,University Circle,18.5528,73.8251,1,1,1,Foggy,0,0,91
2024-01-09 01:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,1,1,1,Foggy,0,0,146
2024-01-09 02:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,2,1,1,Clear,0,0,155
2024-01-09 02:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,2,1,1,Clear,0,0,110
2024-01-09 02:00:00,University_Circle,University Circle,18.5528,73.8251,2,1,1,Clear,0,0,93
2024-01-09 02:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,2,1,1,Clear,0,0,167
2024-01-09 03:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,3,1,1,Clear,0,0,127
2024-01-09 03:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,3,1,1,Clear,0,0,115
2024-01-09 03:00:00,University_Circle,University Circle,18.5528,73.8251,3,1,1,Clear,0,0,63
2024-01-09 03:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,3,1,1,Clear,0,0,154
2024-01-09 04:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,4,1,1,Clear,0,0,134
2024-01-09 04:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,4,1,1,Clear,0,0,98
2024-01-09 04:00:00,University_Circle,University Circle,18.5528,73.8251,4,1,1,Clear,0,0,86
2024-01-09 04:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,4,1,1,Clear,0,0,163
2024-01-09 05:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,5,1,1,Rainy,0,0,95
2024-01-09 05:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,5,1,1,Rainy,0,0,87
2024-01-09 05:00:00,University_Circle,University Circle,18.5528,73.8251,5,1,1,Rainy,0,0,53
2024-01-09 05:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,5,1,1,Rainy,0,0,101
2024-01-09 06:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,6,1,1,Cloudy,0,0,302
2024-01-09 06:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,6,1,1,Cloudy,0,0,267
2024-01-09 06:00:00,University_Circle,University Circle,18.5528,73.8251,6,1,1,Cloudy,0,0,225
2024-01-09 06:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,6,1,1,Cloudy,0,0,376
2024-01-09 07:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,7,1,1,Clear,0,0,377
2024-01-09 07:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,7,1,1,Clear,0,0,297
2024-01-09 07:00:00,University_Circle,University Circle,18.5528,73.8251,7,1,1,Clear,0,0,236
2024-01-09 07:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,7,1,1,Clear,0,0,389
2024-01-09 08:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,8,1,1,Cloudy,0,0,658
2024-01-09 08:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,8,1,1,Cloudy,0,0,657
2024-01-09 08:00:00,University_Circle,University Circle,18.5528,73.8251,8,1,1,Cloudy,0,0,567
2024-01-09 08:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,8,1,1,Cloudy,0,0,928
2024-01-09 09:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,9,1,1,Clear,0,0,867
2024-01-09 09:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,9,1,1,Clear,0,0,729
2024-01-09 09:00:00,University_Circle,University Circle,18.5528,73.8251,9,1,1,Clear,0,0,503
2024-01-09 09:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,9,1,1,Clear,0,0,906
2024-01-09 10:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,10,1,1,Cloudy,0,0,759
2024-01-09 10:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,10,1,1,Cloudy,0,0,650
2024-01-09 10:00:00,University_Circle,University Circle,18.5528,73.8251,10,1,1,Cloudy,0,0,562
2024-01-09 10:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,10,1,1,Cloudy,0,0,1021
2024-01-09 11:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,11,1,1,Clear,0,0,439
2024-01-09 11:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,11,1,1,Clear,0,0,435
2024-01-09 11:00:00,University_Circle,University Circle,18.5528,73.8251,11,1,1,Clear,0,0,405
2024-01-09 11:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,11,1,1,Clear,0,0,623
2024-01-09 12:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,12,1,1,Clear,0,0,608
2024-01-09 12:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,12,1,1,Clear,0,0,585
2024-01-09 12:00:00,University_Circle,University Circle,18.5528,73.8251,12,1,1,Clear,0,0,430
2024-01-09 12:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,12,1,1,Clear,0,0,803
2024-01-09 13:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,13,1,1,Clear,0,0,597
2024-01-09 13:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,13,1,1,Clear,0,0,506
2024-01-09 13:00:00,University_Circle,University Circle,18.5528,73.8251,13,1,1,Clear,0,0,475
2024-01-09 13:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,13,1,1,Clear,0,0,830
2024-01-09 14:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,14,1,1,Clear,0,0,599
2024-01-09 14:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,14,1,1,Clear,0,0,570
2024-01-09 14:00:00,University_Circle,University Circle,18.5528,73.8251,14,1,1,Clear,0,0,445
2024-01-09 14:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,14,1,1,Clear,0,0,777
2024-01-09 15:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,15,1,1,Clear,0,0,477
2024-01-09 15:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,15,1,1,Clear,0,0,413
2024-01-09 15:00:00,University_Circle,University Circle,18.5528,73.8251,15,1,1,Clear,0,0,381
2024-01-09 15:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,15,1,1,Clear,0,0,751
2024-01-09 16:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,16,1,1,Clear,0,0,497
2024-01-09 16:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,16,1,1,Clear,0,0,394
2024-01-09 16:00:00,University_Circle,University Circle,18.5528,73.8251,16,1,1,Clear,0,0,362
2024-01-09 16:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,16,1,1,Clear,0,0,649
2024-01-09 17:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,17,1,1,Clear,0,0,772
2024-01-09 17:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,17,1,1,Clear,0,0,768
2024-01-09 17:00:00,University_Circle,University Circle,18.5528,73.8251,17,1,1,Clear,0,0,603
2024-01-09 17:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,17,1,1,Clear,0,0,1082
2024-01-09 18:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,18,1,1,Foggy,0,0,704
2024-01-09 18:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,18,1,1,Foggy,0,0,624
2024-01-09 18:00:00,University_Circle,University Circle,18.5528,73.8251,18,1,1,Foggy,0,0,479
2024-01-09 18:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,18,1,1,Foggy,0,0,970
2024-01-09 19:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,19,1,1,Clear,0,0,756
2024-01-09 19:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,19,1,1,Clear,0,0,725
2024-01-09 19:00:00,University_Circle,University Circle,18.5528,73.8251,19,1,1,Clear,0,0,628
2024-01-09 19:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,19,1,1,Clear,0,0,1079
2024-01-09 20:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,20,1,1,Rainy,0,0,608
2024-01-09 20:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,20,1,1,Rainy,0,0,507
2024-01-09 20:00:00,University_Circle,University Circle,18.5528,73.8251,20,1,1,Rainy,0,0,428
2024-01-09 20:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,20,1,1,Rainy,0,0,831
2024-01-09 21:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,21,1,1,Clear,0,0,449
2024-01-09 21:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,21,1,1,Clear,0,0,410
2024-01-09 21:00:00,University_Circle,University Circle,18.5528,73.8251,21,1,1,Clear,0,0,336
2024-01-09 21:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,21,1,1,Clear,0,0,643
2024-01-09 22:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,22,1,1,Rainy,0,0,411
2024-01-09 22:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,22,1,1,Rainy,0,0,336
2024-01-09 22:00:00,University_Circle,University Circle,18.5528,73.8251,22,1,1,Rainy,0,0,224
2024-01-09 22:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,22,1,1,Rainy,0,0,459
2024-01-09 23:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,23,1,1,Rainy,0,0,350
2024-01-09 23:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,23,1,1,Rainy,0,0,322
2024-01-09 23:00:00,University_Circle,University Circle,18.5528,73.8251,23,1,1,Rainy,0,0,291
2024-01-09 23:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,23,1,1,Rainy,0,0,477
2024-01-10 00:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,0,2,1,Cloudy,0,0,142
2024-01-10 00:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,0,2,1,Cloudy,0,0,87
2024-01-10 00:00:00,University_Circle,University Circle,18.5528,73.8251,0,2,1,Cloudy,0,0,77
2024-01-10 00:00:00,Pune_Station,Pune Railway Station,18.5285,73.8742,0,2,1,Cloudy,0,0,115
2024-01-10 01:00:00,FC_Road,FC Road (Fergusson College Road),18.5236,73.8419,1,2,1,Clear,0,0,128
2024-01-10 01:00:00,JM_Road,JM Road (Jungli Maharaj Road),18.5308,73.8475,1,2,1,Clear,0,0,123
2024-01-10 01:00:00,University_Circle,University Circle,18.5528,73.8251,1,2,1,Clear,0,0,73
